id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10721228,Hipster apartment in the best area of Madrid,9228673,Home At Homes,Centro,Justicia,40.42124212144014,-3.6978998077683554,Entire home/apt,210,5,38,2018-10-22,1.29,17,327
10722467,Light & relax in the heart Madrid AC,6365055,"Ana, Raul & Ricardo",Centro,Embajadores,40.41038984519914,-3.70424165651795,Entire home/apt,65,4,112,2018-10-30,3.34,5,109
10725160,"Roomy, equipped & well communicated apartment-WIFI",55430145,Jose Angel,Villaverde,Los Angeles,40.35601753615287,-3.6951472013949624,Entire home/apt,60,10,11,2018-05-31,0.34,1,305
10737049,Quiet&cozy flat in Madrid center,23649429,Moises,Centro,Cortes,40.41247770779901,-3.697077974988092,Entire home/apt,60,3,121,2018-10-24,3.59,4,123
10739682,Habitacion grande y privada,55519752,Jason,Chamartín,Prosperidad,40.44482150993884,-3.667663383956737,Private room,25,2,32,2017-06-25,0.96,1,311
10744346,APARTMENT FOR 4 IN MADRID !,55545657,Renato,Centro,Embajadores,40.40904032044737,-3.7009225439065867,Entire home/apt,75,3,134,2018-10-23,3.98,1,44
10744350,Sol Imperial Apartment 121,39362213,Ricardo,Centro,Sol,40.41706684543191,-3.705087428393762,Entire home/apt,80,1,1,2016-10-31,0.04,25,46
10748337,randy i'm easy going and respectful,55569131,Randy,Salamanca,Fuente del Berro,40.42293628020424,-3.663296115161809,Entire home/apt,30,1,0,,,1,0
10751436,Cozy big apartment near Reina Sofia,36225435,Daniele,Arganzuela,Palos de Moguer,40.40498852378458,-3.6957886744821566,Entire home/apt,75,4,6,2018-10-31,0.24,2,92
10757948,HABITACION AMPLIA Y COMODA,55632261,Julian,Puente de Vallecas,Palomeras Bajas,40.3900250520912,-3.6625957986090207,Private room,35,1,0,,,1,0
10758197,"Best Location Loft! Cute, WIFI! Puerta del Sol",50350288,Carol E Iván,Centro,Sol,40.41679612686,-3.7021577641032053,Entire home/apt,63,1,172,2018-11-03,5.10,4,294
10758430,Studio steps from Atocha Train Station and Center.,7693334,Laurel,Retiro,Jerónimos,40.40837645798579,-3.6884131358144905,Entire home/apt,39,2,0,,,1,0
10759148,Sol/Opera. Cozy apt Historic Center,55585978,Raynold,Centro,Sol,40.41713257868515,-3.7084743620172143,Entire home/apt,80,3,55,2018-10-22,1.69,1,32
10762567,Private Rooms and Bathroom in Modern B&B Apartment,25948109,Luis,Fuencarral - El Pardo,Mirasierra,40.48909275511055,-3.702848778433303,Private room,34,1,106,2018-11-02,3.17,1,335
10764147,Habitación coqueta para una persona,55667063,Alex,Chamberí,Arapiles,40.43795993682065,-3.7085044590815706,Private room,25,2,47,2017-07-16,1.44,2,35
10764720,Confortable room in Madrid Capital,55671582,Jose L.,Carabanchel,Opañel,40.38762108059141,-3.7277236086896366,Private room,20,2,16,2018-10-26,0.53,2,341
10776306,Casa baja junto Caja Mágica,55742820,Mayte,Usera,San Fermín,40.3708434441675,-3.6880068286206384,Entire home/apt,100,7,0,,,1,0
10778858,Madrid Studio Apartments,4777959,Verónica,Chamartín,Castilla,40.470124523538296,-3.6857774492962547,Entire home/apt,55,2,8,2018-02-04,0.27,4,310
10783477,Luxurious flat in madrid's heart.,17429239,Neyl,Chamberí,Vallehermoso,40.4412659663047,-3.715215705279599,Entire home/apt,100,3,18,2018-07-08,0.57,1,362
10789641,Estudio en el corazón de Chamberí,45698435,Laura,Chamberí,Trafalgar,40.431279151011424,-3.7003434549251706,Entire home/apt,35,2,91,2018-10-04,2.86,1,26
10791337,Great apartament in the heart of Chueca,45299665,Gianni,Centro,Justicia,40.421836731110616,-3.700147388557814,Entire home/apt,155,1,8,2018-11-04,0.49,1,43
10793956,Happy flat 20 minutes Historical Center DownTown,55859913,Ricardo,Tetuán,Berruguete,40.45871995094046,-3.709208966940099,Entire home/apt,25,1,1,2017-08-27,0.07,3,0
10795353,Modern apartment close to Retiro,27257579,Dani&Ale,Retiro,Ibiza,40.42043484474331,-3.677036996178514,Entire home/apt,70,2,71,2018-11-04,2.37,1,57
10795469,Cozy & bright penthouse PLAZA MAYOR,43388435,Ricardo,Centro,Sol,40.41404667702614,-3.707097766003013,Entire home/apt,35,5,5,2017-07-09,0.25,1,0
10799398,Habitación doble con baño privado,18566251,Amalia,Carabanchel,San Isidro,40.39868959641977,-3.7211902858615846,Private room,20,5,35,2018-07-01,1.16,1,337
10805912,A beautiful apartment in Salamanca - Madrid,42076124,Eliane,Salamanca,Goya,40.4248547649879,-3.6761462805818423,Entire home/apt,160,3,47,2018-09-22,1.43,1,313
10807985,Luxury Duplex in popular Chueca!,35862022,Antonia,Centro,Justicia,40.42151818681638,-3.6969962174519915,Entire home/apt,90,2,57,2018-11-04,2.01,1,71
10808685,Habitacion muy cómoda y acogedora!,7050715,Alejandro,Fuencarral - El Pardo,Pilar,40.47559515059413,-3.7036298922673763,Private room,15,1,0,,,1,0
10809426,"STUDENTSc3: ROOM WITH BALCONY, QUIET (WIFI)",2991670,Julian,Salamanca,Guindalera,40.437841768203945,-3.673211402708223,Private room,17,1,17,2018-07-24,0.57,7,0
10817303,cozy studio Malasaña,1889661,Christian,Centro,Universidad,40.42275629235081,-3.702095306511609,Entire home/apt,55,2,10,2018-10-14,0.33,1,13
10819169,Black & White Rooftop Attic | Since 1897,56019156,Joaquín,Chamberí,Almagro,40.4368906111329,-3.693268096876978,Entire home/apt,90,2,48,2018-10-28,5.33,1,313
10819448,Luminous apartment close to Plaza Santa Ana,1650712,Ximena,Centro,Embajadores,40.41158341289656,-3.702673220057902,Entire home/apt,110,2,16,2018-07-27,0.51,26,335
10822969,"Calle Mayor, Habitación doble",2430516,Gema,Centro,Palacio,40.41653449532839,-3.710675885211576,Private room,34,2,17,2017-02-20,0.51,3,0
10847533,Mini estudio exterior,12676964,Elisa,Salamanca,Goya,40.42507249970402,-3.668713353911646,Entire home/apt,60,2,102,2018-10-21,3.08,3,65
10848457,LOFT IN Salamanca NH,43622364,Vladyslav,Salamanca,Goya,40.425598537071934,-3.6798023583710893,Entire home/apt,51,2,110,2018-10-20,3.31,1,219
10849742,"Under roof studio in ""old"" Madrid",56195761,Alfonso,Centro,Palacio,40.416585021395726,-3.711518135742745,Entire home/apt,60,2,113,2018-10-21,3.41,3,332
10850364,Design apartment in Salamanca quarter-LagascaXVIII,3566146,Home Club,Salamanca,Castellana,40.429289717300335,-3.6854843207363843,Entire home/apt,250,2,11,2018-05-27,0.52,75,55
10852367,Cerca IFEMA Y AEROPUERTO,23927503,Fernando,Hortaleza,Pinar del Rey,40.479129145043814,-3.646677655263767,Entire home/apt,55,1,93,2018-11-04,2.76,1,66
10854277,Madrid - Apartamento 1A,35712072,Trize,Centro,Sol,40.41983129353846,-3.7020839220318913,Entire home/apt,129,3,5,2018-10-26,0.18,14,360
10854901,Madrid - Apartamento 2A,35712072,Trize,Centro,Sol,40.418367227596825,-3.7021203774531513,Entire home/apt,129,3,10,2018-03-15,0.32,14,359
10855140,Madrid - Apartamento 3A,35712072,Trize,Centro,Sol,40.41983117234219,-3.7003101508229133,Entire home/apt,129,3,3,2017-01-08,0.10,14,358
10855267,Madrid - Apartamento 1D,35712072,Trize,Centro,Sol,40.41934283549527,-3.7004192320540215,Entire home/apt,129,3,0,,,14,356
10889795,"Acogedor, espacioso. Ideal familias",27139338,Jesus,Moratalaz,Media Legua,40.40810196770577,-3.657323637441673,Entire home/apt,64,5,23,2018-01-25,0.75,1,251
10893923,Apartamento en el barrio de moda,31839230,María,Centro,Embajadores,40.4087492247093,-3.700254674786906,Entire home/apt,45,1,3,2016-05-04,0.09,1,0
10899865,Habitación en Puerta de toledo (Madrid),56486845,Antonio,Centro,Embajadores,40.40872910093796,-3.7096782229807963,Private room,18,2,125,2018-04-23,4.20,1,0
10902660,Habitación acogedora en metro Oporto,52956325,Marlen,Carabanchel,Puerta Bonita,40.387251858840735,-3.7308011172960893,Private room,16,1,43,2018-10-12,1.31,1,47
10913078,Penthouse with terrace at La Latina,26969716,Gabriela,Centro,Embajadores,40.4107281098636,-3.708212414557224,Entire home/apt,130,2,167,2018-10-23,5.22,1,151
10913431,Madrid - Apartamento 2D,35712072,Trize,Centro,Sol,40.41770770858722,-3.70032194670552,Entire home/apt,129,3,0,,,14,361
10913494,Madrid - Apartamento 3D,35712072,Trize,Centro,Sol,40.41843551931127,-3.7002901018702423,Entire home/apt,129,3,1,2017-05-04,0.05,14,359
10913564,Madrid - Studio 1B,35712072,Trize,Centro,Sol,40.419329652197206,-3.7005719244693784,Entire home/apt,99,3,0,,,14,355
10913935,Madrid - Studio 1C,35712072,Trize,Centro,Sol,40.41782881429499,-3.70058900239407,Entire home/apt,99,3,1,2016-04-19,0.03,14,361
10914059,Madrid - Studio 2B,35712072,Trize,Centro,Sol,40.41966878909542,-3.701624233034315,Entire home/apt,99,3,3,2018-09-20,0.16,14,357
10914136,Madrid Studio - 2C,35712072,Trize,Centro,Sol,40.41967412478634,-3.7001741680616904,Entire home/apt,99,3,1,2018-09-23,0.65,14,355
10914190,Madrid - Studio 3B,35712072,Trize,Centro,Sol,40.41833049985917,-3.7006518496097818,Entire home/apt,99,3,0,,,14,350
10914226,Madrid - Studio 3C,35712072,Trize,Centro,Sol,40.419764078945136,-3.7006949459551852,Entire home/apt,99,3,1,2016-07-04,0.04,14,346
10914345,Madrid - Espectacular Atico,35712072,Trize,Centro,Sol,40.417767771132134,-3.70148826037282,Entire home/apt,150,3,5,2018-10-15,0.17,14,353
10923447,Bastet House Plaza Mayor,53400845,Alfredo Y Ricardo,Centro,Embajadores,40.413322934437865,-3.705875585320472,Entire home/apt,50,2,199,2018-10-25,5.95,2,327
10925850,APARTAMENTO+GARAJE+PISCINA+METRO+ 8 LINEAS AUTOBUS,44066038,Eduardo,Fuencarral - El Pardo,Peñagrande,40.48160190442402,-3.726098515929255,Entire home/apt,56,3,64,2018-09-09,1.94,2,22
10950829,Luxury Apartment in Gran Vía - Parking included!,56794360,Art,Centro,Justicia,40.42122603966747,-3.6978261573019156,Entire home/apt,89,3,122,2018-10-20,3.65,1,164
10960810,Piso Avenida de America 10,40564496,Javier,Chamartín,Prosperidad,40.44108213963133,-3.6698158514913084,Private room,22,1,3,2016-07-15,0.10,1,0
10965655,Habitación  cerca del Reina sofía,25233904,Cecilia Y Ruth,Centro,Embajadores,40.411453615374704,-3.6972960021642507,Private room,29,7,40,2018-10-15,1.25,1,148
10980549,Apartamento en el centro,56867613,Rafael,Centro,Universidad,40.428200115673945,-3.7133977764623283,Entire home/apt,65,1,1,2018-11-04,1,1,329
10981040,"MODERN  PISO. 
GRAN VÍA//CENTRO MADRID.",56795706,Julian,Centro,Sol,40.41980141038932,-3.702967166343583,Entire home/apt,69,1,209,2018-11-04,6.25,1,300
10981660,Habitación en Marqués de Vadillo,56976357,Marta,Carabanchel,Opañel,40.39746800389919,-3.7156456836116747,Private room,30,1,26,2018-09-18,0.78,1,13
10984585,Bright apartment close to Museums,27767089,Patricia,Centro,Embajadores,40.40967048384376,-3.6939877179120515,Entire home/apt,71,2,203,2018-10-22,6.06,2,320
10992119,Alquiler Habitacion Fin de Semana,39589239,Paco,Arganzuela,Legazpi,40.39011690652615,-3.690525629425903,Private room,75,1,0,,,1,0
10993059,Estudio completo TINY BLUE MOON,38347848,Laura,Salamanca,Fuente del Berro,40.42648124202764,-3.667892369138866,Entire home/apt,36,3,112,2018-10-07,3.79,1,111
11001199,Charming apartment Reina Sofía WIFI,43653323,Antonio,Arganzuela,Palos de Moguer,40.4067052105319,-3.694458193273657,Entire home/apt,55,3,152,2018-10-29,4.63,3,239
11001575,Your Madrid Home,22786706,Alessandra,Chamberí,Almagro,40.43733043149756,-3.6990599805453885,Entire home/apt,80,5,119,2018-11-01,3.60,1,235
11002482,Luminoso y acojedor Piso en Madrid,4503896,Maria Aparecida,Carabanchel,San Isidro,40.39250840671508,-3.7276460661830826,Entire home/apt,60,2,0,,,1,0
11003874,Room in Madrid Capital,55671582,Jose L.,Carabanchel,Opañel,40.38730460069576,-3.726130223604376,Private room,20,1,11,2018-09-28,0.33,2,360
11014012,Amazing flat with balcony in center,35766510,Carmen Y Francisco,Centro,Embajadores,40.411454861230254,-3.7038283511836667,Entire home/apt,75,3,155,2018-09-28,4.62,4,12
11014492,Sunny and bright attic apartment with terrace,9228673,Home At Homes,Salamanca,Goya,40.4254808522461,-3.678647454442113,Entire home/apt,190,5,32,2018-10-01,1.05,17,335
11026861,Estudio totalmente amueblado,57223036,Max,Centro,Universidad,40.42825292397489,-3.7036367361078875,Entire home/apt,50,7,0,,,1,304
11028461,PENTHOUSE w/ Swimming Pool,5144517,Fernando,Salamanca,Castellana,40.43710750121735,-3.688325305168233,Entire home/apt,250,1,57,2018-09-22,1.70,12,134
11028671,Apartment in Royal Palace,57231649,Monica,Moncloa - Aravaca,Casa de Campo,40.42184271622573,-3.719174659772528,Entire home/apt,62,2,148,2018-10-31,4.45,2,314
11038737,Double room,57283607,Inti,Arganzuela,Legazpi,40.391261475431556,-3.6934314580733196,Private room,20,1,1,2016-02-28,0.03,1,0
11041389,Piso compartido por Est. Wanda Metropolitano,54387648,Fernando,San Blas - Canillejas,Simancas,40.43123459211526,-3.623298599943599,Private room,32,2,53,2018-09-17,2.55,3,41
11043372,Apartamento con encanto en Madrid de los Austrias,15194266,Diego,Centro,Palacio,40.41265905518959,-3.708760847743202,Entire home/apt,62,2,169,2018-10-28,5.91,3,236
11043758,"Aeropuerto,Ifema,RMciudad deportiva",57314745,Germán,Hortaleza,Valdefuentes,40.49553135724954,-3.6155974459737217,Entire home/apt,89,3,51,2018-11-05,1.55,1,350
11049959,Big apartment in Madrid center,15251762,Ana,Centro,Universidad,40.424227797315716,-3.7103623674840214,Entire home/apt,35,5,8,2017-04-02,0.24,1,0
11050061,Precioso duplex cercano al centro.,57351353,Gemma María,Usera,Moscardó,40.387833428538435,-3.7008101687193897,Private room,20,2,7,2017-07-09,0.21,1,0
11052224,Literary Quarter 5 minutes to Prado,3233170,Ernesto Santiago,Centro,Cortes,40.411813621867395,-3.697103585957391,Entire home/apt,100,3,109,2018-10-15,3.42,14,87
11054582,Design Penthouse downtown Madrid,54949691,Sol,Centro,Universidad,40.4246395955166,-3.7031753513811303,Entire home/apt,80,3,171,2018-10-25,5.38,2,329
11056834,"Loft Centro Madrid
4 person 
WIFI,PARKING",57286373,Monica,Centro,Justicia,40.424811156706724,-3.69941105002991,Entire home/apt,79,4,101,2018-10-29,3.08,1,211
11057201,Cozy & Renewed 1BD - La Latina,57387050,,Centro,Palacio,40.41309583145762,-3.7121570703833053,Entire home/apt,68,2,94,2018-10-23,2.84,1,63
11057913,ROYAL PALACE-OPERA (GREAT VIEWS),9211956,Isabel,Centro,Palacio,40.418283587664966,-3.7101085403064205,Entire home/apt,70,2,30,2018-09-21,0.92,1,121
11058704,Magnificent flat for 6 people - Menéndez Pelayo V,3566146,Home Club,Retiro,Ibiza,40.42153020131846,-3.6787005188216346,Entire home/apt,185,2,18,2018-11-01,0.55,75,323
11077428,GRAN VIA CENTRO APARTMENTO 21 PUERTA DEL SOL,5542111,Melvin Enrique,Centro,Universidad,40.421272820050575,-3.7064369435345506,Entire home/apt,107,1,164,2018-11-02,5.00,51,310
11078073,Bonito piso céntrico y tranquilo,833099,Belén,Moncloa - Aravaca,Argüelles,40.42243483792341,-3.71875001256807,Entire home/apt,75,1,0,,,1,0
11079684,ATTIC with TERRACE,37175945,Ana,Tetuán,Cuatro Caminos,40.44877444539343,-3.7010227711931476,Private room,39,1,112,2018-11-04,3.43,1,99
11080840,MADRID RIO-MATADERO III,5675916,Tea,Arganzuela,Chopera,40.39602515630681,-3.7011699074470954,Private room,25,1,38,2018-10-21,1.24,4,77
11083903,CHAMBRE LIT DOUBLE 2 BALCONS A SOL,17655057,Alexis,Centro,Sol,40.41702690855964,-3.702107489292428,Private room,15,15,0,,,1,0
11085836,habitacion barata centro madrid,57550099,Jay,Centro,Embajadores,40.41143742080653,-3.7041244330259557,Private room,60,1,0,,,1,0
11087060,EXCLUSIVA HABITACION,54391165,Danne,San Blas - Canillejas,Rejas,40.447032669124255,-3.5850967829771334,Private room,40,2,0,,,1,0
11092119,Lavapies is cool,4618994,Israel,Centro,Embajadores,40.40812768872406,-3.701874680368243,Entire home/apt,59,2,151,2018-10-14,4.66,2,342
11094912,Precioso Apto. céntrico totalmente equipado,57614931,Maria,Chamartín,Prosperidad,40.442899133379356,-3.6690128767173285,Entire home/apt,65,2,0,,,1,0
11095680,Aloj. familiar para 1 o 2 en Madrid,48398877,María Jesús,Puente de Vallecas,Palomeras Bajas,40.38795462687338,-3.65679569009144,Private room,20,2,87,2018-10-25,2.65,2,332
11099220,Habitacion abuhardillada centrica,48712480,Paloma  Y Jhonny,Centro,Embajadores,40.40877726887152,-3.7014830088744453,Private room,34,2,128,2018-10-24,3.89,4,59
11101932,Apartamento en barrio de Salamanca,14695154,Abaco,Salamanca,Goya,40.42481177466987,-3.6782469085752294,Entire home/apt,120,5,15,2017-07-07,0.47,1,0
11101978,Los Pajaritos,10057452,Victor,Centro,Embajadores,40.408180868889325,-3.7068266568162707,Entire home/apt,78,3,135,2018-10-28,4.11,6,90
11112633,Double room - Madrid Center,57729379,María,Moncloa - Aravaca,Argüelles,40.42899196929071,-3.7199718083676285,Private room,40,2,2,2016-03-16,0.06,1,0
11113740,Habitación privada. Barrio Salamanca,57735136,Alied,Salamanca,Goya,40.42374264335033,-3.6724447033059398,Private room,31,1,146,2018-11-04,4.42,1,16
11114121,New apartament in the centre of Madrid,45814384,Leire,Chamberí,Gaztambide,40.436656703745335,-3.71197496651368,Entire home/apt,120,2,46,2018-10-24,1.40,1,331
11117931,City Centre new room en suite,14309087,Jorge,Centro,Universidad,40.42498698931833,-3.7100785146228064,Private room,45,2,212,2018-10-30,6.38,1,132
11123242,Cozy Room Latina,47923936,Karmen,Arganzuela,Acacias,40.40396613320019,-3.711594474501097,Private room,39,1,131,2018-10-22,3.99,10,156
11124834,Fuencarral Apartment C,596469,Gabriel Avalos,Centro,Universidad,40.427836902331855,-3.7036620631097783,Entire home/apt,111,5,22,2018-10-06,0.73,33,104
11128281,Outstanding Location : Royal Palace & Opera- A/C,43604846,Hector,Centro,Palacio,40.4190354460814,-3.7117816922963884,Entire home/apt,68,3,115,2018-01-15,3.45,2,0
11131145,"Litera compartida, cerca Caja Magica.",44861669,Alicia,Villaverde,Los Rosales,40.352367016923814,-3.6880684106769612,Shared room,15,1,67,2018-11-05,2.03,10,180
11131452,P Bonito piso en Barrio de las Letras,41032693,Sergio,Centro,Cortes,40.4151585902116,-3.698687790236541,Entire home/apt,55,3,143,2018-11-04,4.41,7,79
11132301,CENTER ROOM IN COMFORTABLE HOUSE,50393609,Fikrya,Centro,Embajadores,40.41128303789658,-3.7016670938357596,Private room,21,2,152,2018-10-22,4.68,2,72
11132701,Sitio tranquilo en centro de Madrid,57852833,Alvaro,Chamberí,Arapiles,40.43562101728313,-3.705199894443718,Private room,20,1,2,2016-04-17,0.06,1,0
11135042,Little room in La Latina,47923936,Karmen,Centro,Palacio,40.40764446732793,-3.713456986492692,Private room,39,1,103,2018-11-03,3.18,10,136
11138479,Appartement 70 squared meter Madrid,57884536,Jad,Salamanca,Castellana,40.43614826407906,-3.680946263785811,Entire home/apt,40,1,3,2016-03-30,0.09,1,0
11142775,Palace Style -Barrio de Salamanca,50366884,Javier,Salamanca,Castellana,40.43056578304504,-3.680195717346526,Entire home/apt,250,3,0,,,1,0
11143294,Habitación exterior tranquila,46270528,Asun,Moncloa - Aravaca,Valdezarza,40.46769356918934,-3.7158918843445488,Shared room,22,2,4,2017-06-30,0.12,1,0
11143896,Atenas Park view!,6649054,Pedram,Arganzuela,Imperial,40.413355326178774,-3.7193166323755578,Entire home/apt,54,7,17,2018-04-24,0.57,1,346
11146161,Apartamento Madrid Centro,53916422,Fior,Centro,Sol,40.414167256201964,-3.7077497387945133,Entire home/apt,42,1,245,2018-10-23,8.20,2,291
11152505,Madrid  Centro - Cipri´s House. Museos. Familiar,12898424,Cipri,Centro,Embajadores,40.40748409496466,-3.6997349698187882,Entire home/apt,78,3,44,2018-11-06,1.55,2,241
11152930,Dormitorio individual con baño,39136611,Wunderhouse,Centro,Justicia,40.4259690637041,-3.699793095832515,Private room,35,1,11,2018-03-10,0.34,4,0
11154549,"Apartment in the Centre of Madrid, La Latina",40877988,Eduardo Y Raul,Centro,Sol,40.41388970250274,-3.7074888063069933,Entire home/apt,65,1,159,2018-10-31,4.78,40,324
11155252,"Apartment next to Puerta del Sol, 2 Bedrooms",40877988,Eduardo Y Raul,Centro,Sol,40.415842512124456,-3.7036334843285177,Entire home/apt,85,1,148,2018-11-07,4.45,40,124
11155957,Apartment center of Madrid,57979361,Ibai,Arganzuela,Imperial,40.403250425778424,-3.7141972176375067,Entire home/apt,60,2,72,2018-10-17,2.20,1,202
