Provincia	Municipio	Localidad	C.P.	Dirección	Margen	"Longitud (WGS84)"	"Latitud (WGS84)"	"Precio Gasolina 95 Protección"	"Precio Gasoleo A"	"Precio Nuevo Gasoleo A"	"Precio Biodiesel"	"% éster metílico"	"Precio Bioetanol"	"% Bioalcohol"	"Precio Gasolina  98"	"Precio Gas Natural Comprimido"	Rótulo	"Tipo Venta"	Remisión	Horario
ALBACETE	Chinchilla de Monte-Aragón	VILLAR DE CHINCHILLA     	02695	AUTOVIA A31 KM. 111	N	-1,502806	38,898306	1,269	1,209	1,279		0,0		0,0	1,399		CEPSA	P	dm	L-V: 06:00-23:00; S-D: 07:00-23:00
ALBACETE	Chinchilla de Monte-Aragón	VILLAR DE CHINCHILLA     	02695	CARRETERA NACIONAL 430 AUTOVIA KM. 548,5	D	-1,583694	38,921583	1,274	1,219	1,279		0,0		0,0			CEPSA	P	OM	L-V: 05:00-23:00; S: 06:00-15:00
ALBACETE	Elche de la Sierra	ELCHE DE LA SIERRA       	02430	CL BOLEA, 36 (CM-412 km 235,65)	D	-2,044778	38,451306	1,249	1,189			0,0		0,0	1,368		CAMPSA	P	OM	L: 06:00-22:00
ALBACETE	Fuente-Álamo	FUENTE-ALAMO             	02651	AVDA. DOCTOR PEREZ GIL, 25	N	-1,433306	38,689833	1,239		1,149		0,0		0,0	1,379		Nº 7374	P	dm	L-S: 07:00-21:00; D: 08:00-20:00
ALBACETE	Fuentealbilla	FUENTEALBILLA            	02260	N-322 (CORDOBA-VALENCIA) km 399	I	-1,548639	39,269972	1,159	1,099			0,0		0,0			ES SAN ANTONIOABAD. FUENTEALBILLA	P	dm	L-D: 05:30-22:00
ALBACETE	Gineta (La)	GINETA (LA)              	02110	CR N-301, 231,8	D	-1,990194	39,107667	1,229	1,209	1,274		0,0		0,0	1,348		CAMPSA	P	OM	L: 06:00-22:00
ALBACETE	Gineta (La)	GINETA (LA)              	02110	CR A-31, 235	I	-1,963944	39,086278	1,269	1,214	1,279		0,0		0,0	1,388		REPSOL	P	OM	L-D: 24H
ALBACETE	Golosalvo	GOLOSALVO                	02253	CARRETERA NACIONAL 322 KM. 390	D	-1,635111	39,238111	1,219	1,205	1,264		0,0		0,0	1,335		CEPSA	P	OM	L: 06:00-22:00
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA MURCIA KM. 33	I	-1,687833	38,506806	1,249	1,219	1,284		0,0		0,0	1,368		PETRONOR	P	dm	L: 06:00-23:00
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA A-30 KM. 328,2	I	-1,571667	38,417306	1,269	1,204	1,263		0,0		0,0	1,379		CEPSA	P	OM	L-D: 06:00-22:00
ALBACETE	Hellín	HELLIN                   	02400	POLIGONO SAN RAFAEL 3ª FASE, SN	N	-1,705389	38,545111		1,229			0,0		0,0			IDS	P	OM	L-D: 24H
ALBACETE	Hellín	HELLIN                   	02400	CL CARRETERA JAEN, 47	D	-1,714556	38,502889	1,239	1,219	1,284		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-23:00
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA CM 313 KM. 72,4	I	-1,844139	38,641722	1,229	1,219	1,284		0,0		0,0	1,348		PETRONOR	P	OM	L-D: 07:00-22:00
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA N-301 KM. 316	I	-1,703056	38,524444	1,239	1,219	1,284		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-23:00
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA TORREUCHEA KM. 1	D	-1,636389	38,495972	1,189	1,139	1,229		0,0		0,0	1,308		HELLIN GAS S.L.	P	dm	L-D: 24H
ALBACETE	Hellín	HELLIN                   	02400	CARRETERA POZOHONDO KM. 0,900	I	-1,706972	38,528306	1,219	1,199			0,0		0,0			CARBURANTES GARCIA LOZANO	P	dm	L-D: 06:00-22:00
ALBACETE	Hellín	HELLIN                   	02400	PARAJE DE LA FUENTE, S/N	N	-1,708944	38,526528		1,148			0,0		0,0			E.S. MADRIGUERAS 	P	dm	S-D: 9:00-13:00
ALBACETE	Hellín	HELLIN                   	02400	MELCHOR  DE MACANAZ, 66	N	-1,696972	38,511222	1,239	1,199	1,264		0,0		0,0	1,358		DLP	P	dm	L: 06:00-23:00
ALBACETE	Hellín	HELLIN                   	02400	AUTOVIA A-30 KM. 322,5	D	-1,596722	38,464250	1,275	1,199	1,259		0,0		0,0	1,395		GALP	P	dm	L-D: 06:00-23:00
ALBACETE	Hellín	ISSO                     	02420	CARRETERA DE HELLIN KM. 104	D	-1,741111	38,491861	1,249	1,219	1,284		0,0		0,0	1,368		CAMPSA	P	dm	L: 06:00-14:30 y 14:31-23:00
ALBACETE	Hoya-Gonzalo	HOYA-GONZALO             	02696	AUTOVIA A-31 KM. 103,150	D	-1,583389	38,921833	1,259	1,209	1,274		0,0		0,0	1,378		REPSOL	P	dm	L-D: 07:00-23:00
ALBACETE	Letur	LETUR                    	02434	CARRETERA A 45 KM. 39,8	D	-2,111056	38,356556	1,208	1,148			0,0		0,0	1,315		E.S. SIERRA DEL SEGURA	P	dm	L-D: 07:30-22:00
ALBACETE	Lezuza	LEZUZA                   	02160	PASEO LIBERTAD, 62	D	-2,354861	38,948472	1,249	1,185			0,0		0,0			E.S. VIRGEN DE LA CRUZ	P	dm	L-D: 7:00-20:30
ALBACETE	Madrigueras	MADRIGUERAS              	02230	CARRETERA C-3222 KM. 9	D	-1,800611	39,226611	1,209	1,149			0,0		0,0			E.S. MADRIGUERAS	P	dm	L-D: 07:00-14:59 y 15:00-22:00
ALBACETE	Madrigueras	MADRIGUERAS              	02230	AVENIDA LEVANTE, 15	I	-1,799472	39,233056	1,229	1,209	1,274		0,0		0,0	1,348		REPSOL	P	OM	L-D: 06:00-22:00
ALBACETE	Minaya	MINAYA                   	02620	CARRERA N-301, 195,2	D	-2,330333	39,276056	1,275	1,199	1,259		0,0		0,0	1,395		REPSOL	P	dm	L: 06:00-00:00
ALBACETE	Montealegre del Castillo	MONTEALEGRE DEL CASTILLO 	02650	CALLE CAPATAZ SANTIAGO, 23	I	-1,330250	38,785917	1,229	1,179			0,0		0,0			LOS CORRALES	P	dm	L-D: 07:00-21:00
ALBACETE	Montealegre del Castillo	MONTEALEGRE DEL CASTILLO 	02650	POLIGONO MOLARES, 8	D	-1,316750	38,797250	1,195	1,089			0,0		0,0			MONTGASOLEOS	P	dm	L-D: 07:00-21:00
ALBACETE	Munera	MUNERA                   	02612	CARRETERA BADAJOZ VALENCIA KM. 456,7 KM. 456,7	D	-2,484972	39,043861	1,219	1,139	1,189		0,0		0,0			INPEALSA	P	dm	L-D: 06:30-22:30
ALBACETE	Navas de Jorquera	NAVAS DE JORQUERA        	02246	CTRA DE LEDAÑA S/N km S/N	N	-1,719778	39,281778		1,060			0,0		0,0			COOP SAN GREGORIO	P	dm	L-D: 24H
ALBACETE	Nerpio	NERPIO                   	02530	CR AB-702, 45,6	D	-2,293444	38,151167	1,239	1,209			0,0		0,0	1,358		CAMPSA	P	OM	L-D: 07:00-21:00
ALBACETE	Ontur	ONTUR                    	02652	CRTA.CM km KM297,5	I	-1,497667	38,622944	1,239	1,189	1,254		0,0		0,0	1,358		CAMPSA	P	OM	L-D: 07:00-21:00
ALBACETE	Ontur	ONTUR                    	02652	CAMINO DE HELLIN S/N	D	-1,508329	38,609542		1,109			0,0		0,0			COOPERATIVA SAN JOSE	P	dm	L-D: 24H
ALBACETE	Pétrola	PETROLA                  	02692	CARRETERA FUENTEALAMO KM. 36	I	-1,553694	38,828806	1,249	1,205			0,0		0,0			CEPSA	P	OM	L-S: 08:00-22:00
ALBACETE	Pozo Cañada	POZO CAÑADA              	02099	CALLE ANTONIO MACHADO, 2	D	-1,736389	38,805278		1,129			0,0		0,0			E.S. LEDAÑA 	P	dm	L-V: 07:00-22:00; S: 09:00-14:00
ALBACETE	Pozohondo	POZOHONDO                	02141	CR CM-313 61,7	I	-1,910750	38,717556	1,229	1,219			0,0		0,0			CAMPSA	P	OM	L-D: 07:00-22:00
ALBACETE	Pozo-Lorente	POZO-LORENTE             	02154	POLIGONO PARAJE RECIAL, 2	I	-1,512611	39,081278		1,117			0,0		0,0			SAT SANTA CRUZ DE POZO LORENTE	P	dm	L-D: 24H
ALBACETE	Pozuelo	POZUELO                  	02327	CARRETERA M 313 KM. 50	I	-2,098778	38,804722	1,234	1,208			0,0		0,0	1,348		INLOCOR S.L.	P	dm	L-D: 07:00-22:00
ALBACETE	Riópar	RIOPAR                   	02450	CARRETERA CM-412 KM. 199,5	I	-2,411444	38,493528	1,259	1,209	1,269		0,0		0,0	1,374		CEPSA	P	OM	L-D: 08:00-22:00
ALBACETE	Robledo	ROBLEDO                  	02340	CARRETERA NACIONAL 320 KM. 289	D	-2,450028	38,771194	1,229	1,179			0,0		0,0			CANOIL	P	dm	L-D: 06:00-23:00
ALBACETE	Roda (La)	RODA (LA)                	02630	AUTOVIA A-31 KM. 40	D	-2,166444	39,212972	1,269	1,214	1,279		0,0		0,0	1,388		REPSOL	P	OM	L-D: 24H
ALBACETE	Roda (La)	RODA (LA)                	02630	CARRETERA CM-3114 KM. 0,1	I	-2,156667	39,213722	1,239	1,199			0,0		0,0	1,358		CAMPSA	P	OM	L-S: 06:00-22:00
ALBACETE	Roda (La)	RODA (LA)                	02630	CALLE ALFREDO ATIENZA, 156	D	-2,149000	39,201667	1,239	1,199	1,264		0,0		0,0	1,358		REPSOL	P	OM	L-D: 24H
ALBACETE	Roda (La)	RODA (LA)                	02630	CR NACIONAL 301, KM 209,5	N	-2,171028	39,212361	1,288	1,206	1,266		0,0		0,0			CASA JUANITO RESTAURANTE	P	dm	L-D: 06:00-01:00
ALBACETE	Roda (La)	RODA (LA)                	02630	AUTOVIA A-31 KM. 34,50	N	-2,186083	39,225000	1,289	1,229	1,289		0,0		0,0	1,405		TAMOIL	P	dm	L-D: 24H
ALBACETE	Roda (La)	RODA (LA)                	02630	CARRETERA A-31 KM. 50	N	-2,051250	39,143972	1,289	1,229	1,289		0,0		0,0	1,405		TAMOIL	P	dm	L-D: 06:00-22:00
ALBACETE	Socovos	SOCOVOS                  	02435	AVENIDA DE LA PAZ, 3	D	-1,981861	38,331361	1,269	1,199			0,0		0,0	1,389		NAVARRO Y VALERO, S.L	P	dm	L-S: 06:00-22:00; D: 06:30-22:00
ALBACETE	Tarazona de la Mancha	TARAZONA DE LA MANCHA    	02100	AVENIDA ALBACETE, 35	D	-1,912194	39,256194	1,169	1,079			0,0		0,0			LA GAVIOTA GASOLINERAS	P	dm	L-D: 24H
ALBACETE	Tarazona de la Mancha	TARAZONA DE LA MANCHA    	02100	CL AVENIDA DE LA RODA, 1	I	-1,911389	39,259750	1,229	1,209	1,274		0,0		0,0			REPSOL	P	dm	L-D: 07:00-23:00
ALBACETE	Tobarra	TOBARRA                  	02500	AVENIDA GUARDIA CIVIL, 114	D	-1,685417	38,594639	1,269	1,199	1,249		0,0		0,0	1,389		E.S. TOBARRA	P	dm	L-D: 07:00-22:00
ALBACETE	Tobarra	TOBARRA                  	02500	AVENIDA GUARDIA CIVIL, 233	D	-1,680917	38,602278	1,279	1,219	1,285		0,0		0,0	1,409		REPSOL	P	dm	L-D: 24H
ALBACETE	Tobarra	TOBARRA                  	02500	CAMINO CAMINO DEL GUIJARRAL, 0	I	-1,694083	38,603306		1,119			0,0		0,0			SAN ROQUE DE TOBARRA S. COOP. DE C-LM	P	dm	L-D: 06:00-22:00
ALBACETE	Valdeganga	VALDEGANGA               	02150	C/. FEDERICO GARCIA LORCA, 47	D	-1,679524	39,131931	1,189	1,159			0,0		0,0	1,280		Nº 15.526	P	dm	L-D: 07:00-23:00
ALBACETE	Villalgordo del Júcar	VILLALGORDO DEL JUCAR    	02636	CARRETERA CM-3114 KM. 12,7	I	-2,067639	39,302389	1,199	1,119			0,0		0,0			RESTAURANTE LAS POLAS	P	dm	L-D: 07:00-20:00
ALBACETE	Villamalea	VILLAMALEA               	02270	CARRETERA CM-3201 KM. 22,70	D	-1,592778	39,366861	1,239	1,189	1,254		0,0		0,0	1,358		REPSOL	P	OM	L-S: 06:00-22:00
ALBACETE	Villapalacios	VILLAPALACIOS            	02350	CR N-322, 258,8	D	-2,626222	38,581722	1,259	1,219	1,299		0,0		0,0	1,372		PETRONOR	P	dm	L-D: 07:00-22:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AVENIDA REYES CATOLICOS, S/N	N	-2,590028	39,276944	1,219	1,139	1,169		0,0		0,0	1,299		VEN Y VEN OIL	P	dm	L-D: 06:00-00:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	CALLE DOS DE MAYO, 167	I	-2,602028	39,278222	1,249	1,169	1,209		0,0		0,0	1,349		REPSOL	P	dm	L-D: 06:00-00:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	CARRETERA DE LAS MESAS KM. 005	N	-2,617083	39,272250	1,264	1,148	1,175		0,0		0,0	1,322		ESTACIÓN DE SERVICIO AVENIDA DEL OESTE	P	dm	L: 06:00-00:30
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AUTOVIA A-43 KM. 129	D	-2,586778	39,258778	1,258	1,219	1,279		0,0		0,0			REPSOL	P	dm	L-D: 24H
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	CARRETERA OSSA DE MONTIEL KM. 21	I	-2,613778	39,257528	1,239	1,189			0,0		0,0	1,358		REPSOL	P	OM	L-S: 06:00-22:00; D: 06:00-14:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	CARRETERA NACIONAL 310 KM. 137,7	I	-2,567139	39,293722	1,239	1,189	1,254		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-14:00 y 15:00-22:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AVENIDA REYES CATOLICOS, 133	D	-2,591722	39,277056	1,239	1,165	1,195		0,0		0,0	1,339		BP OIL ESPAÑA, S.A.	P	dm	L-D: 24H
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N	N	-2,579639	39,285722	1,239	1,126	1,176		0,0		0,0	1,319		CARREFOUR	P	dm	L-S: 08:00-22:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	CARRETERA N-310 KM. 120,5	D	-2,713722	39,198000	1,259	1,219	1,276		0,0		0,0	1,369		CEPSA	P	OM	L-D: 06:00-22:00
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AUTOVIA A-43 KM. 390	I	-2,708528	39,205194	1,259	1,219	1,276		0,0		0,0	1,379		CEPSA	P	OM	L-D: 06:00-23:59
ALBACETE	Villarrobledo	VILLARROBLEDO            	02600	AVENIDA REYES CATÓLICOS, 108	N	-2,594111	39,272056	1,209	1,149	1,209		0,0		0,0			GALP	P	dm	L-D: 24H
ALBACETE	Yeste	YESTE                    	02480	CARRETERA DE HELLIN KM. 42	I	-2,314667	38,368667	1,259	1,209	1,269		0,0		0,0			CEPSA	P	OM	L-D: 06:00-23:00
ALBACETE	Yeste	YESTE                    	02480	CARRETERA CM 3206 KM. 27,4	I	-2,302250	38,368278					0,0		0,0			CAMPSA	P	OM	L-D: 06:00-22:00
ALICANTE	Agost	AGOST                    	03698	CARRETERA SAN VICENTE - AGOST km 9	I	-0,637250	38,434417	1,249	1,179	1,244		0,0		0,0			PETRONOR	P	OM	L-D: 06:00-22:00
ALICANTE	Agost	AGOST                    	03698	CARRETERA AGOST-NOVELDA KM 2 KM. 2	I	-0,662250	38,429417	1,278	1,184	1,229		0,0		0,0	1,397		VALCARCE	P	dm	L-D: 06:00-22:00
ALICANTE	Agost	AGOST                    	03698	AUTOPISTA AP 7 KM. 696	I	-0,599444	38,408861	1,289	1,219	1,289		0,0		0,0	1,404		GALP	P	OM	L-D: 24H
ALICANTE	Agost	AGOST                    	03698	AUTOPISTA AP 7 KM. 696	D	-0,599972	38,406528	1,289	1,209	1,279		0,0		0,0	1,404		GALP	P	OM	L-D: 24H
ALICANTE	Albatera	ALBATERA                 	03340	CARRETERA N-340 KM. 702,1	D	-0,848833	38,199389	1,259	1,195	1,254		0,0		0,0			CEPSA	P	OM	L-D: 06:00-22:00
ALICANTE	Albatera	ALBATERA                 	03340	CARRETERA CATRAL-ALBATERA KM. 4,2	I	-0,854056	38,175028	1,249	1,179	1,244		0,0		0,0	1,368		REPSOL	P	OM	L-D: 24H
ALICANTE	Albatera	ALBATERA                 	03340	N-340 km 696,7	I	-0,848722	38,199417	1,249	1,185	1,250		0,0		0,0	1,368		REPSOL	P	dm	L-D: 24H
ALICANTE	Albatera	ALBATERA                 	03340	CARRETERA N-340 KM. 696,7	D	-0,894750	38,165222	1,249	1,185	1,250		0,0		0,0	1,368		REPSOL	P	dm	L-D: 24H
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03801	CALLE ALICANTE, 62	D	-0,479611	38,688639	1,236	1,168	1,229		0,0		0,0	1,354		SHELL	P	OM	L-D: 05:00-23:00
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03800	Alicante, 1 - P.I. Beniata	N	-0,477972	38,695083	1,199	1,119	1,189		0,0		0,0	1,319		GALP	P	OM	L-V: 07:00-21:00; S: 07:00-15:00
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03800	N-340 km 131,000	N	-0,471306	38,683389	1,249	1,169	1,239		0,0		0,0	1,369		GALP	P	OM	L-D: 24H
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03800	PG COTES BAIXES,CALLE C,PARC.1, 0	D	-0,462528	38,714361	1,239	1,169	1,234		0,0		0,0	1,358		REPSOL	P	OM	L-D: 24H
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03800	CL OLIVER, S.N.	D	-0,489611	38,691889	1,239	1,169	1,234		0,0		0,0	1,358		PETRONOR	P	OM	L-D: 06:00-22:00
ALICANTE	Alcoy/Alcoi	ALCOY/ALCOI              	03800	AVENIDA TIRANT, S/N	D	-0,472556	38,708750	1,239	1,169	1,234		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-22:00
ALICANTE	Alfàs del Pi (l')	ALFAS DEL PI (L')        	03580	CL AVDA. DEL PAIS VALENCIANO S.N.	D	-0,105389	38,581361	1,248	1,186	1,258		0,0		0,0	1,362		ARBIT	P	dm	L-D: 24H
ALICANTE	Alfàs del Pi (l')	ALFAS DEL PI (L')        	03581	AP-1535 km 2,000	N	-0,082972	38,567722	1,259	1,199	1,259		0,0		0,0	1,369		GALP	P	OM	L-D: 07:00-23:00
ALICANTE	Algorfa	ALGORFA                  	03169	POLIGONO SECTOR VIII - EL ZOCO, S/N	N	-0,746611	38,058389	1,249	1,179	1,239		0,0		0,0	1,359		CEPSA	P	dm	L-D: 24H
ALICANTE	Algueña	ALGUEÑA                  	03668	CALLE SAN JUAN, 32	D	-0,998222	38,339222	1,249	1,179	1,239		0,0		0,0			CEPSA	P	dm	L-D: 06:30-21:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03001	CARRETERA CV-800 KM. 6,1	D	-0,470139	38,462833	1,229	1,159	1,229		0,0		0,0	1,349		TEXAS-OIL	P	dm	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03001	CARRETERA CV-800 KM. 6,1	I	-0,471417	38,463056	1,229	1,159	1,229	1,390	7,0		0,0	1,349		TEXAS-OIL	P	dm	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03004	CL PLAZA SAN ANTONIO, 9	D	-0,487472	38,351361	1,239	1,199			0,0		0,0			CAMPSA	P	OM	L-V: 08:00-21:00; S-D: 09:00-14:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03013	AVENIDA PADRE ESPLÁ, 36	N	-0,476750	38,357000	1,239	1,199			0,0		0,0			REPSOL	P	OM	L-S: 07:00-21:30; D: 09:00-14:30
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03013	AVENIDA DENIA, 80	D	-0,466972	38,359278	1,265	1,199	1,263		0,0		0,0	1,379		CEPSA	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03013	AVENIDA DENIA, 75	I	-0,467361	38,359667	1,265	1,199	1,263		0,0		0,0	1,379		CEPSA	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03009	AVENIDA DE LA UNIVERSIDAD, SN	D	-0,508861	38,376194	1,239	1,189	1,244		0,0		0,0	1,358		REPSOL	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03009	CALLE FORTUNY, S/N	I	-0,499444	38,375333	1,239	1,189	1,244		0,0		0,0	1,358		REPSOL	P	OM	L: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03009	AVENIDA NOVELDA, 179	D	-0,497500	38,370222	1,239	1,189	1,254		0,0		0,0	1,358		REPSOL	P	OM	L-D: 07:00-00:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03009	CALLE JATIVA, S/N	D	-0,504722	38,377722	1,149	1,069			0,0		0,0			GM OIL	P	dm	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03009	AVENIDA UNIVERSIDAD, S/N	N	-0,506833	38,374139	1,229	1,179	1,239		0,0		0,0	1,347		SHELL	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03010	AVENIDA ALCOY, 2	N	-0,487889	38,355528	1,255	1,199			0,0		0,0			CEPSA	P	OM	L-V: 08:00-19:00; S: 08:00-13:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03010	AVENIDA NOVELDA, 70	D	-0,494306	38,364222	1,239	1,199	1,264		0,0		0,0			REPSOL	P	OM	L-D: 06:30-22:30
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03012	AVENIDA JIJONA, 88	D	-0,483944	38,358556	1,239	1,199	1,254		0,0		0,0	1,358		REPSOL	P	OM	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03014	AVENIDA GASTON CASTELLO, 58	D	-0,486944	38,375111	1,234	1,174	1,234		0,0		0,0			E.S. LA CRUZ	P	dm	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03540	AVDA. DE LA CONDOMINA, 47 (C-190 km 3,7)	D	-0,434556	38,363639	1,259	1,199	1,256		0,0		0,0	1,379		CEPSA	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03016	AVENIDA DENIA, 60	N	-0,472306	38,355389	1,255	1,189	1,253		0,0		0,0	1,369		LA GOTETA	P	dm	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03016	AVENIDA DENIA, 150	D	-0,453806	38,375472	1,249	1,184	1,254		0,0		0,0	1,376		VISTAHERMOSA	P	OM	L-D: 07:00-23:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03016	VIAL CONEXION N-332 Y A-7, S/N	N	-0,446667	38,370000	1,259	1,189	1,249		0,0		0,0	1,369		GALP	P	dm	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03112	CL PINTOR GASTON CASTELLO, 34	N	-0,488194	38,378083	1,239	1,189	1,254		0,0		0,0	1,358		CAMPSA	P	OM	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03112	CARRETERA A-214 KM. 5	I	-0,477750	38,401000	1,249	1,199	1,274		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03011	AVENIDA PINTOR GASTON CASTELLO, 1	I	-0,486611	38,370083	1,254	1,179	1,249		0,0		0,0			BP	P	dm	L-D: 07:00-21:45
ALICANTE	Alicante/Alacant	SANTA FAZ                	03559	CARRETERA 112,6 KM. N-332	D	-0,447417	38,386250	1,249	1,189	1,254		0,0		0,0	1,368		REPSOL	P	OM	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	CARRETERA N-330 KM. 409	I	-0,523167	38,344944	1,239	1,189	1,244		0,0		0,0	1,358		PETRONOR	P	OM	L-D: 06:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	CARRETERA MADRID ESQ.RIO JUCAR KM. 19	D	-0,522944	38,344611	1,239	1,189	1,244		0,0		0,0	1,358		REPSOL	P	OM	L-V: 06:00-22:00; S: 09:00-15:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	POLIGONO PLA VALLONGA CALLE 8, PARCELA 15	D	-0,555389	38,348250	1,218	1,159	1,209		0,0		0,0	1,328		PETROALACANT	P	dm	L-V: 06:00-23:00; S: 06:00-21:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	AVENIDA NEPTUNO, 4	D	-0,524194	38,344000	1,225	1,169	1,229		0,0		0,0	1,339		CONFORT AUTO	P	dm	L-V: 06:00-22:00; S: 08:00-15:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	AVDA. ORIHUELA, S/N - ESQUINA VIA PARQUE	N	-0,517889	38,345583	1,219	1,179	1,239		0,0		0,0	1,337		SHELL	P	OM	L-D: 06:00-00:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03006	CARRETERA N-330A KM. 407,7	D	-0,545111	38,343611	1,249	1,189	1,253		0,0		0,0			CEPSA	P	OM	L-V: 05:00-21:00; S: 09:00-15:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03008	AVENIDA ELCHE, 166	D	-0,528389	38,302583					0,0		0,0			REPSOL BUTANO	P	OM	L-S: 07:30-14:00 y 15:00-19:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03008	POL. IND. BABEL C/ ARTES GR?FICAS, 89	N	-0,512472	38,335861	1,245	1,179		1,119	7,0		0,0	1,359		TAMOIL	P	dm	L-D: 07:00-22:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03008	AVENIDA RAMÓN GÓMEZ SEMPERE, 4	N	-0,513500	38,330583	1,254	1,189	1,249		0,0		0,0	1,369		GALP	P	dm	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03008	AVENIDA ELCHE (N-332 P.K. 102), 16	I	-0,498556	38,337917	1,265	1,199	1,263		0,0		0,0	1,379		CEPSA	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03007	AVENIDA ALCALDE LORENZO CARBONELL, 71	I	-0,516000	38,338611	1,265	1,199	1,263		0,0		0,0	1,379		CEPSA	P	OM	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03007	POLIGONO INDUSTRIAL, CTRA DE MADRID, KM.4 - MERCALICANTE	D	-0,540083	38,340167	1,215	1,155			0,0		0,0	1,290		E.S. GRUPO RENAUTO	P	dm	L-V: 06:00-21:00; S: 08:00-13:00
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03007	CALLE ALCALDE LORENZO CARBONELL, S/N ESQUINA VIA PARQUE, S/N	N	-0,517750	38,340028	1,229	1,129	1,179		0,0		0,0			CARREFOUR	P	dm	L-D: 24H
ALICANTE	Alicante/Alacant	ALICANTE/ALACANT         	03007	Rosa de los Vientos (esq. Camino Viejo de Elche)	N	-0,523139	38,337778	1,234	1,179	1,239		0,0		0,0	1,349		GALP	P	dm	L-D: 06:00-22:30
